Gene_ID,amikacin,amoxicillin/clavulanic acid,ampicillin,ampicillin/sulbactam,cefalotin,cefepime,cefotaxime,cefoxitin,cefpodoxime,ceftiofur,ceftriaxone,cefuroxime,ciprofloxacin,colistin,doripenem,ertapenem,fosfomycin,gentamicin,imipenem,levofloxacin,meropenem,nitrofurantoin,norfloxacin,ofloxacin,piperacillin/tazobactam,polymyxin B,tigecycline,tobramycin,trimethoprim/sulfamethoxazole
573.66502.con.0118,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66502.con.0119,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66502.con.0120,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66502.con.0121,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66502.con.0122,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66502.con.0123,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66502.con.0124,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66502.con.0125,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66502.con.0126,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66502.con.0127,16.0,32.0,32.0,,,,32.0,8.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0001,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0002,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0003,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0004,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0005,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0006,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0007,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0008,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0009,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0010,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0011,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0012,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0013,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0014,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0015,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0016,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0017,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0018,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0019,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0020,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0021,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0022,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0023,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0024,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0025,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0026,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0027,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0028,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0029,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0030,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0031,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0032,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0033,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0034,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0035,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0036,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0037,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0038,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0039,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0040,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0041,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0042,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0043,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0044,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0045,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0046,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0047,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0048,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0049,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0050,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0051,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0052,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0053,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0054,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0055,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0056,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0057,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0058,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0059,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0060,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0061,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0062,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0063,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0064,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0065,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0066,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0067,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0068,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0069,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0070,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0071,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0072,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0073,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0074,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0075,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0076,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0077,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0078,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0079,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0080,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0081,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0082,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0083,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0084,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0085,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0086,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0087,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0088,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0089,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0090,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0091,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0092,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0093,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0094,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0095,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0096,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0097,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66503.con.0098,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66504.con.0001,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0002,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0003,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0004,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0005,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0006,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0007,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0008,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0009,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0010,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0011,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0012,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0013,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0014,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0015,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0016,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0017,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0018,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0019,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0020,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0021,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0022,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0023,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0024,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0025,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0026,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0027,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0028,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0029,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0030,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0031,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0032,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0033,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0034,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0035,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0036,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0037,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0038,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0039,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0040,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0041,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0042,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0043,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0044,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0045,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0046,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0047,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0048,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0049,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0050,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0051,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0052,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0053,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0054,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0055,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0056,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0057,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0058,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0059,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0060,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0061,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0062,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0063,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0064,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0065,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0066,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0067,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0068,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0069,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0070,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0071,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0072,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0073,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0074,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0075,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0076,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0077,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0078,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0079,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0080,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0081,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66504.con.0082,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,2.0,,,16.0,,,,,,,,
573.66505.con.0001,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0002,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0003,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0004,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0005,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0006,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0007,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0008,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0009,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0010,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0011,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0012,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0013,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0014,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0015,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0016,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0017,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66505.con.0018,4.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
